,nodeID,tau_heu,tau_bench,effective_tau,nu_heu,nu_benchmark,effective_nu,seed_node
5787,6613,0.29326190476190467,0.028333333333333335,10.350420168067222,0.99,0.05,19.799999999999997,0
5788,6614,0.5,0.02,25.0,1.0,0.03,33.333333333333336,0
5789,6615,0.18596367521367507,0.02,9.298183760683754,0.99,0.03,33.0,0
5790,6616,0.25048015873015855,0.02,12.524007936507928,1.0,0.02,50.0,0
5791,6617,0.5,0.011666666666666665,42.85714285714286,1.0,0.03,33.333333333333336,0
5792,6618,0.1745555555555554,0.03,5.8185185185185135,0.98,0.04,24.5,0
5793,6619,0.1824523809523809,0.02,9.122619047619045,0.99,0.02,49.5,0
5794,6620,0.2073731268731267,0.023333333333333334,8.887419723134,0.99,0.03,33.0,0
5795,6621,0.1847110389610388,0.03333333333333333,5.541331168831164,0.98,0.05,19.599999999999998,0
5796,6622,0.14132178932178924,0.03333333333333333,4.239653679653677,0.86,0.05,17.2,0
5797,6623,0.11924758574758566,0.049166666666666664,2.425374625374624,0.86,0.08,10.75,0
5798,6624,0.2075396825396824,0.03,6.917989417989414,1.0,0.03,33.333333333333336,0
5799,6625,0.18195559995559982,0.03,6.065186665186661,1.0,0.04,25.0,0
5800,6626,0.22510822510822495,0.01,22.510822510822496,0.99,0.01,99.0,0
5801,6627,0.20772619047619037,0.04,5.1931547619047596,1.0,0.04,25.0,0
5802,6628,0.35665512265512267,0.03166666666666666,11.262793347003875,1.0,0.05,20.0,0
5803,6630,0.21427056277056267,0.04476190476190476,4.786895551257252,0.98,0.07,13.999999999999998,0
5804,6632,0.3661789321789321,0.03,12.205964405964403,1.0,0.04,25.0,0
5805,6633,0.16737612387612388,0.025,6.695044955044955,0.98,0.04,24.5,0
5806,6634,0.21301226551226546,0.03,7.100408850408849,0.98,0.03,32.666666666666664,0
5807,6635,0.24793253968253956,0.04333333333333334,5.721520146520143,1.0,0.06,16.666666666666668,0
5808,6636,0.34278968253968245,0.05,6.8557936507936486,0.99,0.06,16.5,0
5809,6638,0.16871248196248192,0.01,16.871248196248192,0.99,0.02,49.5,0
5810,6639,0.06961147186147187,0.05166666666666666,1.3473188102220364,0.45,0.08,5.625,0
5811,6641,0.08397258297258298,0.055,1.526774235865145,0.45,0.08,5.625,0
5812,6643,0.5,0.025,20.0,1.0,0.03,33.333333333333336,0
5813,6644,0.5,0.015,33.333333333333336,1.0,0.02,50.0,0
5814,6645,0.3489051226551227,0.04,8.722628066378068,0.99,0.05,19.799999999999997,0
5815,6646,0.2898459595959595,0.04,7.2461489898989875,0.96,0.04,24.0,0
5816,6647,0.5,0.015,33.333333333333336,1.0,0.02,50.0,0
5817,6648,0.25220418470418454,0.01,25.220418470418455,1.0,0.01,100.0,0
5818,6649,0.23747222222222214,0.02,11.873611111111106,1.0,0.02,50.0,0
5819,6650,0.5,0.025,20.0,1.0,0.03,33.333333333333336,0
5820,6651,0.5,0.005,100.0,1.0,0.01,100.0,0
5821,6652,0.5,0.025,20.0,1.0,0.03,33.333333333333336,0
5822,6653,0.5,0.015,33.333333333333336,1.0,0.02,50.0,0
5823,6654,0.5,0.065,7.692307692307692,1.0,0.07,14.285714285714285,0
5824,6655,0.1956908369408368,0.01,19.56908369408368,0.99,0.01,99.0,0
5825,6656,0.20017460317460312,0.03333333333333333,6.005238095238093,0.99,0.04,24.75,0
5826,6657,0.17593759018759006,0.005,35.18751803751801,0.99,0.01,99.0,0
5827,6658,0.21349639249639246,0.03833333333333334,5.569471108601542,0.97,0.05,19.4,0
5828,6660,0.1583546176046175,0.02333333333333333,6.786626468769322,0.9,0.04,22.5,0
5829,6661,0.20238961038961026,0.025,8.09558441558441,0.9,0.03,30.000000000000004,0
5830,6663,0.30921428571428555,0.02,15.460714285714277,1.0,0.02,50.0,0
5831,6665,0.23265151515151508,0.055,4.230027548209365,1.0,0.06,16.666666666666668,0
5832,6666,0.19315873015872997,0.0,,1.0,0.0,,0
5833,6668,0.4148178210678212,0.04,10.37044552669553,1.0,0.05,20.0,0
5834,6670,0.31984992784992783,0.005,63.96998556998557,1.0,0.01,100.0,0
5835,6671,0.16796464646464634,0.0125,13.437171717171706,0.99,0.02,49.5,0
5836,6672,0.18811778499278486,0.03333333333333333,5.643533549783546,0.99,0.05,19.799999999999997,0
5837,6673,0.18811778499278486,0.023333333333333334,8.062190785405065,0.99,0.04,24.75,0
5838,6674,0.18811778499278486,0.02333333333333333,8.062190785405067,0.99,0.04,24.75,0
5839,6675,0.18811778499278486,0.013333333333333332,14.108833874458865,0.99,0.03,33.0,0
5840,6676,0.3307196969696969,0.035,9.449134199134196,1.0,0.04,25.0,0
5841,6677,0.18811778499278486,0.03333333333333333,5.643533549783546,0.99,0.05,19.799999999999997,0
5842,6678,0.18811778499278486,0.013333333333333332,14.108833874458865,0.99,0.03,33.0,0
5843,6679,0.18811778499278486,0.03333333333333333,5.643533549783546,0.99,0.05,19.799999999999997,0
5844,6680,0.5,0.055,9.090909090909092,1.0,0.07,14.285714285714285,0
5845,6681,0.1517620157620156,0.015,10.117467717467706,0.99,0.02,49.5,0
5846,6682,0.2357431457431457,0.0375,6.286483886483886,0.92,0.05,18.4,0
5847,6683,0.16650407925407912,0.055,3.0273468955287113,0.91,0.07,13.0,0
5848,6684,0.17104315129315123,0.03833333333333334,4.461995251125684,0.89,0.07,12.714285714285714,0
5849,6685,0.22613106338106334,0.055,4.111473879655697,0.89,0.06,14.833333333333334,0
5850,6686,0.23828571428571427,0.04333333333333333,5.498901098901099,0.99,0.05,19.799999999999997,0
5851,6687,0.00944877344877345,0.06499999999999999,0.1453657453657454,0.08,0.09,0.888888888888889,0
5852,6688,0.00944877344877345,0.021666666666666664,0.43609723609723616,0.08,0.04,2.0,0
5853,6689,0.00944877344877345,0.051666666666666666,0.18287948610529256,0.08,0.07,1.1428571428571428,0
5854,6690,0.00944877344877345,0.03166666666666666,0.2983823194349511,0.08,0.05,1.5999999999999999,0
5855,6691,0.011088383838383837,0.025,0.44353535353535345,0.08,0.04,2.0,0
5856,6692,0.25657611832611826,0.055,4.6650203332021505,0.99,0.06,16.5,0
5857,6695,0.22033044733044718,0.015,14.688696488696479,1.0,0.02,50.0,0
5858,6696,0.225131313131313,0.015,15.0087542087542,0.97,0.03,32.333333333333336,0
5859,6697,0.20815079365079348,0.028333333333333335,7.346498599439769,0.98,0.04,24.5,0
5860,6698,0.20815079365079348,0.051666666666666666,4.028725038402454,0.98,0.07,13.999999999999998,0
5861,6699,0.27867893217893214,0.02,13.933946608946606,0.98,0.03,32.666666666666664,0
5862,6700,0.2559765512265511,0.025,10.239062049062044,0.98,0.03,32.666666666666664,0
5863,6701,0.19483802308802306,0.02333333333333333,8.350200989486703,0.98,0.04,24.5,0
5864,6702,0.21817893217893217,0.03,7.272631072631072,1.0,0.04,25.0,0
5865,6703,0.20940187590187587,0.03333333333333333,6.2820562770562764,0.99,0.04,24.75,0
5866,6705,0.2040357142857142,0.03,6.801190476190474,0.98,0.04,24.5,0
5867,6706,0.29940476190476173,0.0125,23.95238095238094,0.99,0.02,49.5,0
5868,6707,0.209317821067821,0.02,10.46589105339105,0.99,0.02,49.5,0
5869,6709,0.09594257131757132,0.05,1.9188514263514262,0.63,0.06,10.5,0
5870,6710,0.36125,0.025,14.45,1.0,0.03,33.333333333333336,0
5871,6711,0.1895010822510822,0.02,9.47505411255411,1.0,0.02,50.0,0
5872,6712,0.2058214285714285,0.02,10.291071428571424,1.0,0.02,50.0,0
5873,6713,0.22654834054834044,0.03,7.551611351611348,1.0,0.03,33.333333333333336,0
5874,6714,0.2098059163059161,0.02,10.490295815295806,0.99,0.02,49.5,0
5875,6715,0.29988095238095225,0.01,29.988095238095223,1.0,0.01,100.0,0
5876,6717,0.20518661893661883,0.03833333333333334,5.35269440704223,1.0,0.05,20.0,0
5877,6718,0.22886976911976903,0.018333333333333333,12.483805588351037,1.0,0.04,25.0,0
5878,6719,0.17876984126984108,0.04,4.469246031746027,0.98,0.05,19.599999999999998,0
5879,6720,0.3149560994560995,0.035,8.998745698745699,1.0,0.04,25.0,0
5880,6721,0.41142063492063513,0.015,27.42804232804234,0.99,0.03,33.0,0
5881,6723,0.20498448773448769,0.04,5.124612193362192,0.96,0.04,24.0,0
5882,6724,0.4747619047619049,0.02,23.738095238095244,1.0,0.03,33.333333333333336,0
5883,6725,0.3645241702741702,0.0,,1.0,0.0,,0
5884,6726,0.21373412698412686,0.02,10.686706349206343,1.0,0.02,50.0,0
5885,6727,0.5,0.04,12.5,1.0,0.05,20.0,0
5886,6728,0.5,0.03,16.666666666666668,1.0,0.04,25.0,0
5887,6729,0.1809898989898988,0.075,2.413198653198651,1.0,0.1,10.0,0
5888,6730,0.1809898989898988,0.06833333333333333,2.648632668144861,1.0,0.1,10.0,0
5889,6731,0.1809898989898988,0.06833333333333333,2.648632668144861,1.0,0.1,10.0,0
5890,6732,0.1809898989898988,0.05833333333333333,3.10268398268398,1.0,0.09,11.11111111111111,0
5891,6734,0.3522348484848486,0.03,11.74116161616162,1.0,0.03,33.333333333333336,0
5892,6735,0.2002745310245309,0.028333333333333332,7.068512859689327,0.98,0.04,24.5,0
5893,6736,0.2038376623376622,0.03,6.79458874458874,1.0,0.03,33.333333333333336,0
5894,6737,0.17945454545454534,0.045,3.9878787878787856,0.96,0.05,19.2,0
5895,6738,0.2002745310245309,0.008333333333333333,24.03294372294371,0.98,0.02,49.0,0
5896,6739,0.2652864357864357,0.015,17.68576238576238,0.98,0.02,49.0,0
5897,6744,0.21490054390054383,0.035833333333333335,5.997224480945409,0.99,0.05,19.799999999999997,0
5898,6745,0.22470670995670985,0.05333333333333333,4.21325081168831,0.99,0.06,16.5,0
5899,6746,0.19323412698412692,0.0075,25.76455026455026,0.99,0.02,49.5,0
5900,6747,0.2587658730158729,0.0525,4.928873771730912,0.99,0.06,16.5,0
5901,6749,0.20490115440115428,0.04833333333333333,4.239334228989399,0.99,0.07,14.14285714285714,0
5902,6751,0.08076226551226555,0.035,2.307493300350444,0.44,0.05,8.799999999999999,0
5903,6752,0.23175396825396813,0.035,6.621541950113374,1.0,0.04,25.0,0
5904,6753,0.19586544011544008,0.028333333333333335,6.912897886427296,1.0,0.04,25.0,0
5905,6755,0.192849567099567,0.03,6.4283189033189,0.99,0.03,33.0,0
5906,6756,0.16277525252525238,0.03,5.425841750841746,1.0,0.04,25.0,0
5907,6757,0.06662373737373739,0.06,1.1103956228956233,0.44,0.07,6.285714285714286,0
5908,6758,0.17177056277056266,0.005,34.35411255411253,1.0,0.01,100.0,0
5909,6759,0.22115873015873003,0.005,44.231746031746006,1.0,0.01,100.0,0
5910,6760,0.17276508214008202,0.026666666666666665,6.478690580253076,0.99,0.04,24.75,0
5911,6761,0.22146031746031736,0.015,14.764021164021157,1.0,0.02,50.0,0
5912,6762,0.167853896103896,0.04,4.1963474025974,0.99,0.04,24.75,0
5913,6764,0.19573412698412684,0.016666666666666666,11.744047619047612,0.99,0.03,33.0,0
5914,6765,0.26346067821067803,0.025,10.53842712842712,1.0,0.03,33.333333333333336,0
5915,6766,0.16535786435786423,0.013333333333333332,12.401839826839819,0.99,0.02,49.5,0
5916,6767,0.1886309523809523,0.055,3.429653679653678,0.99,0.07,14.14285714285714,0
5917,6768,0.21714790764790748,0.045,4.825509058842389,0.99,0.07,14.14285714285714,0
5918,6769,0.2663174603174602,0.005,53.26349206349203,1.0,0.01,100.0,0
5919,6770,0.26357178932178926,0.03,8.785726310726309,0.95,0.03,31.666666666666668,0
5920,6771,0.177314935064935,0.025,7.0925974025974,0.99,0.04,24.75,0
5921,6772,0.17058730158730143,0.02,8.529365079365071,1.0,0.02,50.0,0
5922,6773,0.19112337662337653,0.02,9.556168831168826,0.98,0.03,32.666666666666664,0
5923,6774,0.1982662337662337,0.025,7.930649350649348,0.87,0.03,29.0,0
5924,6775,0.1826121933621932,0.015,12.174146224146213,0.98,0.02,49.0,0
5925,6776,0.28956024531024516,0.04,7.239006132756129,1.0,0.05,20.0,0
5926,6777,0.2986187978687978,0.013333333333333332,22.396409840159837,1.0,0.02,50.0,0
5927,6778,0.2653611111111111,0.015,17.69074074074074,1.0,0.02,50.0,0
5928,6779,0.1656756854256853,0.05,3.313513708513706,0.97,0.05,19.4,0
5929,6780,0.20371933621933608,0.05,4.074386724386721,0.97,0.05,19.4,0
5930,6781,0.21355988455988448,0.01,21.35598845598845,1.0,0.02,50.0,0
5931,6782,0.18338131313131303,0.025,7.335252525252521,0.98,0.04,24.5,0
5932,6783,0.3343095238095238,0.02,16.71547619047619,1.0,0.02,50.0,0
5933,6784,0.22165512265512258,0.025,8.866204906204903,0.98,0.03,32.666666666666664,0
5934,6787,0.14396464646464635,0.05,2.879292929292927,0.97,0.09,10.777777777777779,0
5935,6788,0.17349181374181363,0.08,2.1686476717726704,0.97,0.08,12.125,0
5936,6789,0.25191305916305906,0.0125,20.153044733044723,1.0,0.02,50.0,0
5937,6790,0.26423051948051945,0.02,13.211525974025973,0.99,0.02,49.5,0
5938,6791,0.07630339105339107,0.06833333333333333,1.1166349910252351,0.49,0.09,5.444444444444445,0
5939,6793,0.20732850482850482,0.03333333333333333,6.219855144855145,1.0,0.05,20.0,0
5940,6794,0.20732850482850482,0.03333333333333333,6.219855144855145,1.0,0.05,20.0,0
5941,6795,0.19859845709845708,0.018333333333333333,10.832643114461295,1.0,0.03,33.333333333333336,0
5942,6797,0.20611616161616148,0.018333333333333333,11.242699724517898,0.98,0.03,32.666666666666664,0
5943,6798,0.20611616161616148,0.013333333333333332,15.45871212121211,0.98,0.02,49.0,0
5944,6800,0.20611616161616148,0.028333333333333332,7.2746880570409935,0.98,0.04,24.5,0
5945,6801,0.174787008742891,0.035,4.993914535511171,1.0,0.04,25.0,0
5946,6802,0.17528246753246746,0.02,8.764123376623372,0.98,0.03,32.666666666666664,0
5947,6803,0.3461468253968254,0.005,69.22936507936508,1.0,0.01,100.0,0
5948,6804,0.21042399267399253,0.037000000000000005,5.687134937134933,0.99,0.05,19.799999999999997,0
5949,6805,0.2720515873015872,0.03,9.06838624338624,1.0,0.03,33.333333333333336,0
5950,6806,0.3817344877344878,0.03333333333333333,11.452034632034634,1.0,0.04,25.0,0
5951,6807,0.15194491619491607,0.04166666666666666,3.6466779886779865,0.96,0.06,16.0,0
5952,6808,0.15194491619491607,0.05166666666666666,2.9408693457080535,0.96,0.07,13.714285714285712,0
5953,6809,0.1878261183261182,0.02,9.39130591630591,0.96,0.03,32.0,0
5954,6810,0.19674711399711392,0.025,7.869884559884556,0.95,0.04,23.75,0
5955,6811,0.19674711399711392,0.03,6.558237133237131,0.95,0.04,23.75,0
5956,6812,0.19128246753246747,0.011666666666666665,16.3956400742115,0.98,0.03,32.666666666666664,0
5957,6813,0.22584163059163045,0.04,5.646040764790762,0.98,0.05,19.599999999999998,0
5958,6815,0.19582575757575743,0.02,9.791287878787871,0.99,0.02,49.5,0
5959,6816,0.1916313131313129,0.03833333333333334,4.999077733860336,0.99,0.05,19.799999999999997,0
5960,6818,0.2037308802308801,0.015,13.582058682058674,1.0,0.02,50.0,0
5961,6819,0.2124451659451659,0.0425,4.99870978694508,1.0,0.07,14.285714285714285,0
5962,6821,0.1868892496392495,0.03,6.22964165464165,0.97,0.04,24.25,0
5963,6822,0.18064718614718608,0.04,4.516179653679652,0.97,0.06,16.166666666666668,0
5964,6824,0.1868892496392495,0.04,4.672231240981238,0.97,0.05,19.4,0
5965,6826,0.3107378454878455,0.028333333333333332,10.967218076041606,0.91,0.04,22.75,0
5966,6828,0.23617658730158714,0.045,5.248368606701937,0.98,0.06,16.333333333333332,0
5967,6829,0.24319949494949483,0.02,12.159974747474742,1.0,0.02,50.0,0
5968,6832,0.18687179487179473,0.02,9.343589743589737,0.96,0.03,32.0,0
5969,6833,0.22438131313131304,0.03,7.479377104377102,0.99,0.03,33.0,0
5970,6834,0.37272005772005784,0.025,14.908802308802313,0.99,0.04,24.75,0
5971,6835,0.17649062049062036,0.015,11.766041366041359,0.99,0.03,33.0,0
5972,6836,0.17649062049062036,0.025,7.059624819624815,0.99,0.04,24.75,0
5973,6837,0.22125804750804742,0.03,7.375268250268248,0.98,0.05,19.599999999999998,0
5974,6840,0.21493253968253956,0.0,,1.0,0.0,,0
5975,6841,0.18202031302031282,0.065,2.800312508004813,0.97,0.07,13.857142857142856,0
5976,6842,0.2019733044733043,0.045,4.488295654962318,0.98,0.05,19.599999999999998,0
5977,6843,0.2019733044733043,0.005,40.39466089466086,0.98,0.01,98.0,0
5978,6844,0.2019733044733043,0.015,13.464886964886954,0.98,0.02,49.0,0
5979,6845,0.16531962481962467,0.028333333333333335,5.834810287751458,0.95,0.04,23.75,0
5980,6846,0.22200793650793635,0.0,,1.0,0.0,,0
5981,6847,0.191905844155844,0.035333333333333335,5.431297476108792,0.98,0.06,16.333333333333332,0
5982,6848,0.24571464646464636,0.015,16.380976430976425,1.0,0.02,50.0,0
5983,6850,0.25134920634920627,0.0275,9.139971139971136,0.98,0.04,24.5,0
5984,6852,0.1875714285714285,0.015,12.504761904761901,1.0,0.03,33.333333333333336,0
5985,6854,0.22461147186147165,0.01,22.461147186147166,1.0,0.02,50.0,0
5986,6855,0.3066031746031745,0.02,15.330158730158724,1.0,0.02,50.0,0
5987,6856,0.17993192918192905,0.05,3.598638583638581,0.99,0.05,19.799999999999997,0
5988,6858,0.1877831890331889,0.04,4.694579725829723,1.0,0.06,16.666666666666668,0
5989,6859,0.26297655122655106,0.02,13.148827561327552,1.0,0.02,50.0,0
5990,6860,0.3424527417027416,0.01,34.24527417027416,1.0,0.01,100.0,0
5991,6861,0.20604797979797973,0.035,5.887085137085134,0.99,0.05,19.799999999999997,0
5992,6862,0.2066832611832611,0.05833333333333333,3.5431416202844765,1.0,0.09,11.11111111111111,0
5993,6863,0.36126226551226553,0.03333333333333333,10.837867965367966,1.0,0.06,16.666666666666668,0
5994,6864,0.3747979797979798,0.03833333333333334,9.777338603425559,1.0,0.06,16.666666666666668,0
5995,6865,0.21604401154401137,0.03,7.201467051467046,1.0,0.03,33.333333333333336,0
5996,6866,0.17454834054834045,0.015,11.63655603655603,0.97,0.02,48.5,0
5997,6867,0.3349841269841269,0.022000000000000002,15.226551226551221,1.0,0.03,33.333333333333336,0
5998,6869,0.2749999999999999,0.015,18.33333333333333,1.0,0.02,50.0,0
5999,6870,0.28336976911976886,0.06,4.722829485329481,1.0,0.07,14.285714285714285,0
6000,6871,0.13014466089466087,0.04,3.2536165223665217,0.88,0.04,22.0,0
6001,6873,0.33642857142857147,0.01,33.642857142857146,0.99,0.01,99.0,0
6002,6875,0.21357178932178922,0.025,8.542871572871569,1.0,0.03,33.333333333333336,0
6003,6876,0.17523015873015868,0.03,5.841005291005289,0.97,0.06,16.166666666666668,0
6004,6877,0.17523015873015868,0.04999999999999999,3.5046031746031745,0.97,0.08,12.125,0
6005,6878,0.17523015873015868,0.019999999999999997,8.761507936507936,0.97,0.05,19.4,0
6006,6880,0.33176598401598395,0.015,22.117732267732265,1.0,0.02,50.0,0
6007,6881,0.1709882062382061,0.025,6.839528249528244,0.99,0.03,33.0,0
6008,6883,0.27078607503607477,0.018333333333333333,14.77014954742226,1.0,0.03,33.333333333333336,0
6009,6884,0.2206872294372292,0.04,5.51718073593073,1.0,0.05,20.0,0
6010,6885,0.18638095238095229,0.003333333333333333,55.91428571428569,0.98,0.01,98.0,0
6011,6886,0.25051984126984106,0.02333333333333333,10.736564625850333,1.0,0.03,33.333333333333336,0
6012,6889,0.15992532467532455,0.0,,0.99,0.0,,0
6013,6890,0.2866323953823953,0.04333333333333333,6.614593739593739,0.98,0.05,19.599999999999998,0
6014,6892,0.23988131313131308,0.015,15.992087542087539,0.99,0.02,49.5,0
6015,6895,0.1883059163059161,0.02,9.415295815295805,0.99,0.02,49.5,0
6016,6896,0.2544920634920633,0.03833333333333334,6.638923395445129,0.99,0.05,19.799999999999997,0
6017,6897,0.3175844155844155,0.01,31.75844155844155,1.0,0.01,100.0,0
6018,6899,0.3594200244200245,0.04,8.985500610500614,0.97,0.06,16.166666666666668,0
6019,6900,0.2766388888888887,0.015,18.442592592592582,0.99,0.02,49.5,0
6020,6901,0.3313257575757575,0.03,11.044191919191917,0.99,0.03,33.0,0
6021,6902,0.19683044733044724,0.015,13.122029822029816,1.0,0.03,33.333333333333336,0
6022,6903,0.06562395937395936,0.013333333333333332,4.921796953046952,0.5,0.02,25.0,0
6023,6904,0.07727417027417026,0.005,15.454834054834052,0.5,0.01,50.0,0
6024,6905,0.19229797979797972,0.05,3.8459595959595942,1.0,0.05,20.0,0
6025,6906,0.18775829725829712,0.025,7.5103318903318845,1.0,0.03,33.333333333333336,0
6026,6907,1.0,0.0025,400.0,1.0,0.01,100.0,1
6027,6908,0.19229797979797972,0.0,,1.0,0.0,,0
6028,6909,0.19229797979797972,0.03,6.409932659932657,1.0,0.03,33.333333333333336,0
6029,6910,0.19229797979797972,0.01,19.229797979797972,1.0,0.01,100.0,0
6030,6911,0.16235353535353525,0.005,32.47070707070705,0.97,0.01,97.0,0
6031,6912,0.25759523809523793,0.02,12.879761904761896,0.99,0.02,49.5,0
6032,6913,0.20374999999999996,0.015,13.58333333333333,0.99,0.02,49.5,0
6033,6914,0.1790999278499278,0.03,5.969997594997593,0.99,0.04,24.75,0
6034,6915,0.19257972582972577,0.025,7.70318903318903,0.97,0.03,32.333333333333336,0
6035,6916,0.17483741258741245,0.015,11.655827505827498,0.99,0.02,49.5,0
6036,6917,0.2797301587301586,0.0,,1.0,0.0,,0
6037,6918,0.24680097680097668,0.015,16.453398453398446,1.0,0.02,50.0,0
6038,6920,0.28010389610389597,0.025,11.204155844155839,0.99,0.03,33.0,0
6039,6921,0.5,0.06666666666666667,7.5,1.0,0.1,10.0,0
6040,6922,0.5,0.08166666666666667,6.122448979591836,1.0,0.11,9.090909090909092,0
6041,6923,0.16833369408369392,0.06333333333333332,2.6579004329004308,0.99,0.08,12.375,0
6042,6924,0.19908008658008644,0.03333333333333333,5.972402597402593,0.93,0.04,23.25,0
6043,6926,0.2112385669885668,0.04,5.28096417471417,1.0,0.05,20.0,0
6044,6927,0.2112385669885668,0.01,21.12385669885668,1.0,0.02,50.0,0
6045,6928,0.22323881673881663,0.05333333333333334,4.185727813852812,1.0,0.06,16.666666666666668,0
6046,6929,0.21475072150072144,0.08,2.684384018759018,0.99,0.09,11.0,0
6047,6930,0.29132539682539677,0.02,14.566269841269838,0.99,0.02,49.5,0
6048,6933,0.4041349206349206,0.025,16.165396825396822,1.0,0.03,33.333333333333336,0
6049,6934,0.2202301587301586,0.01,22.02301587301586,1.0,0.02,50.0,0
6050,6935,0.3491031746031745,0.01,34.91031746031745,1.0,0.01,100.0,0
6051,6936,0.5,0.012,41.666666666666664,1.0,0.02,50.0,0
6052,6938,0.2567261904761904,0.013333333333333332,19.25446428571428,0.99,0.03,33.0,0
6053,6940,0.22806421356421347,0.03,7.602140452140449,0.99,0.04,24.75,0
6054,6941,0.17801695526695518,0.02,8.900847763347759,0.99,0.02,49.5,0
6055,6942,0.4017662337662338,0.065,6.1810189810189815,1.0,0.07,14.285714285714285,0
6056,6943,0.5,0.02,25.0,1.0,0.03,33.333333333333336,0
6057,6945,0.27715476190476185,0.005,55.43095238095237,0.99,0.01,99.0,0
6058,6946,0.18938203463203443,0.025,7.575281385281377,1.0,0.03,33.333333333333336,0
6059,6947,0.19932539682539674,0.04333333333333334,4.599816849816847,1.0,0.06,16.666666666666668,0
6060,6948,0.36065873015873023,0.06,6.010978835978838,1.0,0.07,14.285714285714285,0
6061,6949,0.19500432900432887,0.005,39.000865800865775,1.0,0.01,100.0,0
6062,6950,0.29457539682539674,0.037000000000000005,7.961497211497208,0.96,0.05,19.2,0
6063,6951,0.19169552669552656,0.0175,10.95403009688723,1.0,0.03,33.333333333333336,0
6064,6953,0.29595310245310236,0.03,9.865103415103412,1.0,0.03,33.333333333333336,0
6065,6954,0.23454797979797967,0.015,15.63653198653198,0.99,0.02,49.5,0
6066,6955,0.32645238095238094,0.025,13.058095238095238,0.99,0.03,33.0,0
6067,6958,0.3473470418470416,0.005,69.46940836940833,0.97,0.01,97.0,0
6068,6959,0.32874242424242417,0.05333333333333333,6.163920454545454,1.0,0.06,16.666666666666668,0
6069,6960,0.5,0.035,14.285714285714285,1.0,0.04,25.0,0
6070,6961,0.3191626984126984,0.02333333333333333,13.678401360544218,1.0,0.04,25.0,0
6071,6962,0.5,0.055,9.090909090909092,1.0,0.06,16.666666666666668,0
6072,6963,0.5,0.025,20.0,1.0,0.03,33.333333333333336,0
6073,6965,0.3505371572871574,0.055,6.3734028597664985,0.99,0.07,14.14285714285714,0
6074,6967,0.4466746031746031,0.01,44.66746031746031,1.0,0.01,100.0,0
6075,6968,0.1960963203463203,0.025,7.843852813852812,0.97,0.04,24.25,0
6076,6969,0.1960963203463203,0.035,5.602752009894865,0.97,0.05,19.4,0
6077,6971,0.21776190476190468,0.03,7.258730158730156,0.98,0.03,32.666666666666664,0
6078,6972,0.5,0.04666666666666666,10.714285714285715,1.0,0.07,14.285714285714285,0
6079,6974,0.3576462148962147,0.018333333333333333,19.507975357975347,1.0,0.04,25.0,0
6080,6975,0.26213492063492055,0.01,26.213492063492055,0.99,0.01,99.0,0
6081,6976,0.2151031746031746,0.01,21.51031746031746,1.0,0.01,100.0,0
6082,6978,0.1944181096681095,0.02,9.720905483405474,0.99,0.03,33.0,0
6083,6979,0.2556915584415583,0.02,12.784577922077913,0.99,0.02,49.5,0
6084,6980,0.22036976911976908,0.02,11.018488455988454,0.99,0.02,49.5,0
6085,6981,0.2507027417027415,0.025,10.028109668109659,0.98,0.03,32.666666666666664,0
6086,6982,0.3545198412698412,0.01,35.45198412698412,0.98,0.01,98.0,0
6087,6983,0.14226875901875888,0.028333333333333332,5.0212503183091375,0.95,0.04,23.75,0
6088,6984,0.22171464646464634,0.03,7.390488215488212,1.0,0.03,33.333333333333336,0
6089,6985,0.21591605616605603,0.02,10.7958028083028,0.98,0.03,32.666666666666664,0
6090,6986,0.20918795093795078,0.035,5.976798598227164,0.99,0.04,24.75,0
6091,6987,0.5,0.015,33.333333333333336,1.0,0.02,50.0,0
6092,6990,0.17989826839826822,0.0225,7.995478595478588,0.99,0.04,24.75,0
6093,6991,0.1858499278499278,0.02,9.292496392496389,0.99,0.02,49.5,0
6094,6993,0.1890632423132422,0.025,7.562529692529687,0.99,0.03,33.0,0
6095,6994,0.2786554834054833,0.02333333333333333,11.942377860235,1.0,0.03,33.333333333333336,0
6096,6995,0.19901623376623362,0.02,9.950811688311681,0.99,0.03,33.0,0
6097,6996,0.22327306027306013,0.035,6.379230293516003,0.9,0.04,22.5,0
6098,6997,0.31942013542013536,0.015,21.294675694675693,0.9,0.02,45.0,0
6099,6998,0.15444022644022637,0.02333333333333333,6.618866847438274,0.87,0.04,21.75,0
6100,6999,0.15444022644022637,0.013333333333333332,11.583016983016979,0.87,0.03,29.0,0
6101,7000,0.15444022644022637,0.013333333333333332,11.583016983016979,0.87,0.03,29.0,0
6102,7001,0.15444022644022637,0.05333333333333333,2.8957542457542447,0.87,0.07,12.428571428571427,0
6103,7002,0.1537121212121211,0.028333333333333335,5.425133689839568,0.93,0.04,23.25,0
6104,7003,0.15444022644022637,0.04333333333333333,3.564005225543686,0.87,0.06,14.5,0
6105,7004,0.15444022644022637,0.02333333333333333,6.618866847438274,0.87,0.04,21.75,0
6106,7005,0.2276392496392495,0.04,5.6909812409812375,0.99,0.04,24.75,0
6107,7006,0.15444022644022637,0.04333333333333333,3.564005225543686,0.87,0.06,14.5,0
6108,7007,0.15444022644022637,0.04333333333333333,3.564005225543686,0.87,0.06,14.5,0
